Y,X1,X2,X3,X4
0,0.571555898990482,-0.767474128209922,1.16444217786193,NA
1,0.300860572839156,NA,1.73296310496517,0
1,0.766427342779934,-0.500161246609395,1.42054630466737,NA
0,0.0584311778657138,1.62138722024389,1.51717876177281,0
1,0.546084678033367,1.25550944859905,1.00841705151834,NA
1,NA,NA,1.53640715894289,NA
1,0.697759335162118,2.1865365568068,1.79488164256327,0
1,0.521189920371398,-0.305362339716932,1.34129983815365,NA
0,0.252297241939232,-2.04150554652086,1.19925126363523,1
0,0.703863590955734,NA,1.01934051024728,0
1,0.705069186165929,0.960544855710349,1.73484236211516,0
0,0.12114285142161,NA,1.87413180526346,NA
1,0.275537820532918,0.386999204633679,1.71728627500124,NA
1,0.961225090315565,NA,1.66728352080099,1
1,NA,-0.22556447508437,1.88370431866497,NA
1,0.207280572503805,NA,1.24316766648553,NA
1,0.112258889013901,1.22438313639167,1.09155968786217,NA
1,NA,-1.37380502346452,1.00020820251666,NA
0,0.888756205327809,0.316761474415595,1.05408611870371,NA
1,NA,0.760839660304817,1.16786284791306,NA
1,0.495358144165948,0.98562291352054,1.08851964725181,0
0,NA,NA,1.67667363374494,NA
1,0.736660832073539,NA,1.77354615647346,NA
1,0.149826901499182,NA,1.75512740574777,0
1,0.217176777776331,NA,1.74131652503274,1
1,0.499761328333989,0.353608778108834,1.22968220850453,NA
1,0.00878901430405676,-1.21717703046248,1.60603396175429,NA
1,0.68996117869392,NA,1.97715530567802,1
1,0.985033950768411,2.3907720535416,1.29208192718215,NA
1,0.837901561986655,-1.63666417388009,1.21890130662359,NA
0,0.397928685648367,NA,1.5954953993205,1
1,NA,1.17266704591427,1.18265822227113,0
1,NA,-0.263043840192194,1.28354495670646,0
1,NA,1.36543692548363,1.24196943757124,NA
1,0.0230113160796463,-0.262574802680298,1.00686289183795,NA
1,NA,NA,1.46446157852188,1
1,0.755563817452639,0.517774668914839,1.65594407054596,NA
1,NA,NA,1.79517437331378,NA
1,0.530518261482939,NA,1.58629284892231,NA
1,0.190070075914264,1.04167091004608,1.67509356234223,0
0,0.115265945671126,NA,1.29728422616608,1
1,NA,-0.431910138791376,1.54818549589254,0
1,0.823820282705128,0.474512753780734,1.38805800233968,NA
1,NA,NA,1.55228349007666,0
1,0.445667714579031,NA,1.93088615150191,NA
1,0.910092106554657,-1.3328120519847,1.48010507202707,NA
1,0.678232282632962,NA,1.8692770304624,0
1,0.319985741749406,NA,1.53602860518731,1
1,0.0278941837605089,-0.401746813820184,1.90555162774399,NA
1,NA,0.735620318788331,1.9080385894049,NA
1,NA,-1.47118155496108,1.33912271843292,NA
1,0.701287181582302,-0.0391864465675531,1.96804085909389,NA
1,NA,0.632768881964489,1.14771936275065,0
1,NA,-0.588004888053341,1.36998186260462,NA
1,0.182452762499452,NA,1.96437569730915,1
1,0.375705559970811,NA,1.87479929439723,NA
1,0.813415858894587,NA,1.10567560163327,0
1,NA,NA,1.50344740459695,1
1,0.541666807373986,0.205279815926631,1.08162173279561,NA
0,NA,-0.168817054674718,1.40123491059057,0
1,0.759392031934112,NA,1.71757644368336,1
1,0.555696583818644,NA,1.8003459488973,1
1,0.611586904386058,NA,1.89000376942568,1
1,NA,0.158872991020717,1.51558096893132,1
1,0.389071074547246,-0.65592709130117,1.91461925441399,1
1,NA,NA,1.42309347912669,NA
0,0.374778698198497,-0.739737568837593,1.18248292780481,NA
1,0.352978187147528,1.04435692495504,1.4605620354414,0
1,0.142564015230164,NA,1.76485452707857,NA
1,NA,1.97223032107857,1.26325802970678,NA
1,0.207287195371464,-0.60436806419768,1.4629370868206,NA
1,0.537262350320816,-0.110757143631292,1.99921563523822,NA
1,0.850252456730232,0.171854205203872,1.64952760958113,NA
1,NA,NA,1.15656338026747,0
1,0.920768816256896,0.562518701720824,1.08085815655068,1
1,0.779956990620121,1.12388738909131,1.11399514903314,1
1,0.19597864151001,-1.526425964037,1.64899772335775,NA
1,NA,NA,1.66461164248176,NA
1,0.0525053122546524,1.91157351984461,1.75397900748067,1
0,0.204932612599805,-0.776480932787283,1.09377643885091,0
1,0.859224203974009,NA,1.64230464631692,NA
1,NA,NA,1.80002665915526,NA
0,0.725600359495729,NA,1.27842349652201,NA
1,0.505368320969865,0.642134022780965,1.65897023421712,1
1,NA,-1.47990523309364,1.75165844452567,NA
1,0.322102755773813,-0.323148261130139,1.93976497650146,NA
1,0.652866735588759,NA,1.46523060067557,NA
1,0.588503493228927,1.07703148295582,1.37012127018534,0
1,NA,NA,1.07483616378158,1
1,NA,NA,1.93618101254106,NA
1,0.716869886498898,NA,1.27154181967489,NA
1,0.0452546630986035,0.812335997904821,1.64096820424311,0
1,0.562261207727715,NA,1.50365149835125,NA
1,0.931657687295228,-1.03385278983336,1.30371071514674,NA
1,0.906557765556499,0.758269992865439,1.6826956642326,1
1,0.435093428008258,-0.71226400593944,1.50417355354875,NA
1,0.0948741382453591,-0.102621271234034,1.34750034962781,1
1,0.584587965393439,0.290034770782926,1.24645120184869,NA
1,0.335125425131992,NA,1.97310783457942,1
1,0.620627694996074,NA,1.15435393596999,1
1,NA,-1.69107111578063,1.06993723334745,NA
1,NA,NA,1.65782329649664,NA
1,0.618414342636243,NA,1.78755167662166,1
1,0.249574945075437,NA,1.29169514961541,NA
1,0.928736394969746,-0.678232381672122,1.34554368630052,1
1,0.597410537535325,NA,1.99543224112131,0
1,0.0562797388993204,NA,1.93571625323966,NA
1,0.250432756962255,NA,1.15388766815886,0
1,0.966410648077726,NA,1.98089019604959,NA
1,0.641904062358662,NA,1.58963828836568,NA
1,0.439236532663926,-1.19478005976549,1.09774092258886,NA
1,0.522166760172695,NA,1.21418867493048,1
1,0.2471742418129,-0.289858537050598,1.87436802545562,NA
1,0.0668545635417104,0.735102602288056,1.99342165654525,1
1,0.641122626140714,NA,1.25293921283446,NA
1,0.461330492282286,NA,1.05959300906397,NA
1,NA,NA,1.54400596534833,NA
1,0.157304947962984,-0.348848169955299,1.87184257409535,NA
1,0.76853343565017,-1.34346334328759,1.29815048351884,0
1,0.755946470424533,-0.887259100057716,1.66244903556071,1
1,0.0803452911786735,NA,1.58011049288325,NA
1,0.901114281499758,NA,1.97261669789441,NA
1,NA,0.120424150514643,1.45855974010192,1
1,NA,0.0249706616174615,1.55228864308447,0
1,0.484541654121131,NA,1.76494844257832,NA
0,NA,0.270106028574674,1.38252707198262,1
1,0.796263724798337,-0.814056010701787,1.32285346416757,NA
1,0.601098622195423,-0.376843849514387,1.95483893691562,0
1,0.963624193798751,2.11479947119035,1.42041902337223,NA
1,NA,NA,1.60052418429404,NA
0,0.613412003265694,NA,1.80807979614474,NA
0,0.998366045998409,NA,1.60427174926735,1
1,0.412059206748381,1.13203048911976,1.89980879472569,NA
1,0.901007542619482,-0.694204843386635,1.18123906711116,NA
0,NA,-0.191414736760696,1.45769531978294,1
1,0.995668637333438,-0.0794309291014827,1.34590476145968,0
0,0.0175450476817787,NA,1.74947799439542,NA
1,0.362764959223568,1.00555700458803,1.28630597842857,NA
1,0.533877587178722,1.2655252775165,1.84343105950393,NA
1,0.965594209730625,1.22842697487364,1.2939036230091,1
0,NA,NA,1.21196339209564,1
0,0.492071010638028,NA,1.67088986188173,NA
1,0.644159377319738,0.452107893708384,1.095421675127,0
1,0.41613866109401,NA,1.27336313202977,NA
1,NA,NA,1.19631917146035,NA
1,0.319402936380357,0.0600747942789813,1.59564249543473,NA
0,NA,NA,1.14885392668657,NA
1,NA,NA,1.86666731163859,NA
1,0.651297644013539,-0.419770968241681,1.28881667088717,0
1,NA,1.26946156562187,1.61889269179665,1
1,NA,0.174045758476294,1.71881650737487,NA
1,0.755915385205299,NA,1.88746142969467,NA
1,0.134671360719949,NA,1.54327290365472,NA
1,0.682624672539532,-0.918760234300172,1.89821974886581,0
1,0.0626876456663013,NA,1.68400951265357,1
1,0.164136551786214,-1.05973945726824,1.78422548226081,NA
1,NA,1.95025147234636,1.68726310972124,0
1,0.802099189953879,NA,1.70708628278226,0
1,NA,NA,1.56222790945321,1
1,0.369778469903395,0.683131776301027,1.2948006647639,NA
0,0.169848136603832,-0.604276991852741,1.56098993355408,NA
1,0.937835069606081,1.27787488780773,1.89666902460158,1
1,0.468967895954847,-1.01830514592262,1.39574921946041,NA
1,0.260112955933437,0.256015149214368,1.89223849819973,NA
1,NA,NA,1.15611514099874,1
1,0.996472571277991,NA,1.37418524525128,1
1,0.626211181981489,NA,1.88441060483456,1
1,0.0437847061548382,0.308150043917961,1.10670473333448,NA
1,0.924148889025673,-1.33441529309774,1.45641131559387,NA
1,0.725843372521922,NA,1.32670717150904,NA
1,0.967465685680509,NA,1.2214691110421,NA
1,0.904857913265005,NA,1.04781209700741,NA
1,NA,-1.00515642180548,1.94120281562209,NA
1,NA,-0.306785673467703,1.79482979909517,NA
1,0.85245502833277,-2.00260557346439,1.17212984664366,1
1,0.771566914860159,0.0769371580979815,1.34339008037932,NA
1,0.344614106463268,0.490474977462109,1.89886409789324,NA
0,NA,-0.21049330083951,1.09195074997842,1
1,0.897676261840388,NA,1.91071733692661,NA
1,0.917510871076956,NA,1.01971761137247,NA
1,NA,0.156031306431146,1.57635299512185,1
1,NA,-1.59829881627576,1.27164414827712,0
1,NA,-0.878397673780269,1.44445834611543,1
1,0.858154374640435,NA,1.89769882056862,NA
1,0.89537950605154,0.710831731046611,1.5585267895367,NA
0,0.163925126427785,0.254418323255217,1.37620450346731,1
1,0.286525309085846,0.181369200567943,1.91473743552342,NA
1,NA,NA,1.44337738258764,1
1,0.999134308192879,NA,1.52357788826339,NA
1,0.232284751720726,NA,1.2142011099495,NA
1,0.426911036716774,1.10827719386644,1.88866082835011,NA
1,NA,-1.00617350301791,1.49525736086071,NA
1,0.376578242518008,-0.852809852958934,1.23540301108733,1
1,0.859929502476007,NA,1.0465327121783,NA
0,NA,NA,1.74304168461822,NA
1,0.597181401681155,-0.453112781177695,1.37341078952886,1
1,NA,-0.209777093998536,1.48778560105711,NA
1,NA,NA,1.52732623647898,NA
1,NA,-0.0185668205936524,1.30937066115439,NA
1,NA,NA,1.34863914153539,1
1,NA,NA,1.82924464647658,1
1,0.100056202616543,0.433216563795183,1.78825738513842,NA
1,NA,-1.14081766022467,1.56765817082487,0
1,0.543590826680884,2.54566666160887,1.83831781055778,NA
1,NA,NA,1.04173900792375,0
1,0.932409815955907,NA,1.31340361223556,0
1,0.980705542955548,0.491449529714543,1.06249088281766,0
1,NA,NA,1.11207842384465,NA
1,NA,0.660160879174439,1.73558676056564,NA
1,NA,NA,1.20199570874684,NA
1,NA,-0.704050824438031,1.84586394974031,NA
1,NA,-0.246567178960956,1.45868399646133,1
1,0.15713387937285,-0.751946529298505,1.5818797016982,NA
0,NA,NA,1.37004060088657,NA
1,0.935489640338346,NA,1.2044440631289,NA
1,NA,0.723551382561149,1.77256690501235,1
1,0.445641913684085,-0.609503082705518,1.19214348564856,1
0,0.684485619422048,NA,1.31192286778241,1
1,0.536519780755043,0.315856426884161,1.60929239657708,0
1,0.486619319999591,0.0190293149714643,1.64966260199435,0
1,0.980628408258781,0.199882680226826,1.72804061323404,NA
0,NA,-0.618614241411513,1.01736009982415,0
1,0.21712541161105,0.881027446273733,1.61399374902248,1
1,0.870377570856363,0.276697030991115,1.51914501609281,NA
1,0.4867758017499,0.267543184114242,1.80821076175198,NA
1,0.780550608877093,-1.29401540612686,1.1836625628639,1
1,NA,NA,1.28614758630283,NA
1,0.186099829152226,NA,1.7362239502836,0
1,NA,NA,1.2288418058306,NA
1,0.54571540444158,0.902265849637695,1.13060013600625,NA
1,0.985075188335031,-0.435758902255506,1.67409687093459,NA
1,0.864619234343991,NA,1.14475637441501,NA
0,NA,-0.314878063590492,1.5989504661411,1
1,0.584364614915103,NA,1.88618300575763,NA
1,0.336897772504017,NA,1.05834077857435,1
1,NA,-3.48794402893462,1.58941418095492,NA
1,0.319917764980346,0.140176658131919,1.92348686675541,NA
1,0.226079690502957,-1.93217774118726,1.85890254657716,NA
1,NA,NA,1.31374145485461,NA
1,0.810778324259445,-1.44250441274636,1.76662640878931,NA
1,0.849236118840054,-0.0166271325732244,1.77709234622307,1
0,0.550237165763974,0.106423140842531,1.25197407370433,NA
1,NA,-0.690899516892425,1.83754023979418,NA
1,0.447345136431977,-1.64098268009417,1.7434712536633,NA
1,0.0578757477924228,-0.445498704546479,1.52848310954869,NA
1,0.319264986552298,NA,1.08865034766495,NA
1,0.849552798783407,0.532246204624483,1.34288214030676,NA
1,0.9753221005667,NA,1.70245795021765,NA
1,0.764048778219149,NA,1.15271713491529,NA
1,0.961198567878455,NA,1.83476349967532,0
1,NA,-0.208246586323852,1.10578208812512,0
1,0.288212771527469,-0.884976665037321,1.40971435373649,NA
1,NA,-0.238324587647843,1.78086997871287,NA
1,0.665407549589872,0.0385153649792467,1.42775587551296,NA
1,NA,-1.87118375642178,1.1243605078198,NA
1,NA,-0.293621382279113,1.01255969936028,NA
1,0.534081568242982,0.42026506087927,1.79862368828617,NA
1,0.486532166833058,1.73558451223767,1.92581330006942,NA
1,NA,NA,1.50585072743706,1
0,0.720689843408763,0.819400270276426,1.04457969474606,NA
1,NA,-0.48347985581849,1.25916308490559,NA
1,0.244169731391594,NA,1.42134293657728,NA
1,0.500719122821465,NA,1.58611110341735,NA
0,0.713969528209418,1.1021282837489,1.38829719577916,1
1,0.800934883533046,-0.592751573018794,1.40707918908447,1
1,NA,-0.691691458435089,1.53330708388239,0
1,NA,-0.909641705829339,1.35041082999669,NA
1,0.355129047529772,0.221309387344125,1.63225444057025,NA
1,0.31427712761797,NA,1.34023696184158,NA
1,0.93435045867227,0.858372692605215,1.96931630908512,0
1,0.150459112366661,NA,1.66247191559523,0
1,0.722873060032725,0.958411907058947,1.40397064504214,NA
0,0.898344531655312,1.54099837415854,1.22023153002374,NA
1,0.976131001953036,0.592051650624143,1.16898000054061,NA
1,NA,-1.21302993404666,1.9464580884669,NA
1,NA,NA,1.70805179746822,1
1,NA,1.82862838777191,1.22918716352433,1
1,0.893775931559503,0.20952750001524,1.4960240169894,NA
1,0.563233168097213,0.466889408690559,1.91193029447459,0
1,0.681620231596753,NA,1.66160969017074,NA
1,0.438753146445379,1.095291964362,1.27788730943576,0
1,NA,-1.35010555385199,1.06543312221766,NA
1,0.95605811313726,0.3695614736637,1.444933636114,NA
1,0.394926445093006,-0.575936633468493,1.5849677126389,NA
1,NA,NA,1.89653406431898,1
1,NA,-1.85640608819231,1.00133023667149,0
1,0.95626751659438,-1.01376229803566,1.00904680253007,NA
1,NA,0.844268052339476,1.21439987025224,NA
1,0.0186010720208287,0.989277346647678,1.4013858367689,0
1,NA,-0.327069739687056,1.00813685543835,1
1,0.47492708847858,NA,1.73678604932502,NA
1,0.192447473760694,NA,1.51059923507273,NA
1,0.356032471871004,0.906552266979067,1.71020600106567,0
1,NA,0.46108193645978,1.36288999067619,0
1,0.742686153855175,NA,1.45754224038683,NA
1,0.445699788164347,1.4939414553089,1.87387201352976,0
0,0.547431979561225,-1.30221369568352,1.94196190242656,NA
0,0.870196772739291,0.246609021650567,1.90694992244244,NA
1,NA,0.550429151869713,1.78740136139095,NA
0,0.240973580861464,1.04034004131693,1.13264166703448,1
1,NA,NA,1.49536167923361,NA
1,NA,NA,1.7722588640172,NA
1,NA,NA,1.37035186262801,0
1,0.011747705982998,NA,1.19425544631667,NA
1,0.752475996036083,-0.485266404775077,1.91905077779666,NA
1,NA,-0.213415242167673,1.32373451651074,NA
1,NA,NA,1.37482494930737,NA
1,0.264236286748201,-0.855742257643228,1.33421948063187,NA
0,0.732290906831622,NA,1.40312723908573,NA
0,0.552774101262912,0.875784293627549,1.44083103258163,0
1,0.829402785515413,-0.522378590389187,1.15787658607587,NA
1,NA,NA,1.5715388385579,NA
1,NA,NA,1.49484140658751,1
1,0.105668781325221,-0.520157814155905,1.4587284156587,NA
1,NA,NA,1.40072480007075,0
1,NA,-1.17121864177688,1.10052370862104,NA
1,0.651107398560271,-0.793176714344151,1.69162433454767,NA
0,0.90105059905909,NA,1.28450110112317,1
1,NA,NA,1.73600080027245,NA
0,0.557544358773157,-0.785669105999614,1.76510896789841,NA
1,0.352323796134442,0.893844539559665,1.35881133074872,0
1,0.815738991368562,NA,1.9387640717905,NA
0,NA,NA,1.15000638412312,NA
1,0.776480259140953,-0.961464653627894,1.14116018335335,NA
1,NA,-0.0417863835641605,1.67268968280405,NA
1,NA,NA,1.42966217384674,NA
1,NA,-0.0632275699184022,1.60632529435679,1
1,NA,NA,1.54450359358452,NA
1,0.31133694271557,1.97638014069432,1.59149200725369,NA
1,NA,NA,1.30340591236018,0
1,NA,-0.696565376497532,1.83609577990137,0
0,0.580515579553321,NA,1.48694092431106,1
1,0.967511681839824,NA,1.97765008779243,NA
1,NA,NA,1.5787871920038,1
1,0.733073803363368,-0.133633087011776,1.24877755809575,0
1,0.659584235865623,0.29289713812222,1.02218400407583,NA
1,0.535759249469265,-0.790076073210132,1.24572834814899,NA
1,NA,NA,1.12188363191672,1
1,0.670042908517644,-0.317724226968543,1.43428840581328,NA
1,0.817615906475112,NA,1.08816570206545,NA
1,0.420163917355239,0.863801529036907,1.80855909618549,1
1,0.0231138349045068,0.175352453019689,1.08052963158116,1
1,0.728240804048255,0.445396141817637,1.24874937022105,0
1,NA,NA,1.9491825196892,NA
1,NA,0.287994545806104,1.55424313503318,1
1,0.515855731675401,NA,1.41487189684995,NA
1,0.20504768518731,NA,1.11699222493917,NA
1,0.259473718237132,NA,1.92418508674018,1
1,0.267705938313156,NA,1.81061502569355,NA
1,NA,NA,1.07355450559407,NA
1,0.548836069647223,-1.27632399018705,1.89920234982856,NA
1,0.218400282552466,NA,1.42505966080353,0
1,0.92432616231963,0.291735564588366,1.34417651291005,NA
1,0.720910739619285,NA,1.29174370877445,1
1,0.419491765554994,NA,1.97923311032355,NA
1,NA,-0.696444470496222,1.89625929947942,0
1,0.159060561330989,0.904144597615891,1.85125130857341,NA
0,0.978336954955012,-1.69858082045314,1.35095959343016,NA
1,NA,-1.63748914249184,1.12162457499653,NA
1,NA,0.853552759042801,1.22000391897745,1
1,0.481368108419701,1.54898330960475,1.58135517127812,0
1,0.9412464981433,-0.602184447585976,1.31429728516378,NA
1,0.639133507153019,-0.293955759485154,1.65263407933526,NA
1,0.0551982379984111,0.578467377759385,1.87317367317155,NA
1,NA,NA,1.74813568335958,NA
1,0.481316610239446,-0.323066481825202,1.03966076415963,1
1,0.576762860175222,NA,1.28574358462356,1
1,0.679021964548156,NA,1.96300745639019,NA
1,NA,NA,1.30200779438019,1
1,0.175881121074781,-0.231462183022324,1.77280113869347,NA
1,0.518495180178434,-1.09326901605869,1.27606748160906,1
1,NA,-1.29119870329035,1.95945902331732,NA
1,0.630578407086432,0.337643268091953,1.51420746766962,0
1,NA,0.832541727721819,1.74564466509037,NA
0,0.156716094352305,NA,1.72036670567468,NA
1,0.2255740435794,NA,1.93828581948765,1
1,0.991948609706014,0.964092468061179,1.01703372993506,1
1,NA,0.233101901685628,1.04593670880422,0
1,0.423488225787878,0.0482617712335516,1.75887624290772,1
1,NA,-0.520895734623016,1.58347327262163,NA
1,0.727843853645027,0.899544046606476,1.17471519764513,NA
1,NA,0.649403266054352,1.76181053114124,NA
1,0.634290481451899,NA,1.43347426061518,1
1,0.696524331346154,NA,1.63546849740669,1
1,NA,-0.363713845128214,1.09775810665451,NA
1,0.936998086981475,NA,1.16623758990318,NA
0,0.299943699268624,-0.820511424931201,1.51782526657917,NA
1,NA,NA,1.08049381989986,NA
1,0.507237166631967,1.35777432452536,1.69935297197662,NA
1,0.299568023532629,1.69826163609991,1.74730971758254,NA
1,0.996888554655015,1.89938342233032,1.62149084964767,0
1,0.702965602045879,NA,1.62447407539003,NA
1,0.897243654122576,0.265384639738352,1.35689292079769,NA
1,0.847621890949085,0.690565875497695,1.94348796783015,NA
1,0.569268294610083,NA,1.20380386686884,NA
1,0.915026136208326,NA,1.36307039577514,NA
1,0.960791148478165,-0.780549209857819,1.18930301163346,NA
1,0.873526703566313,0.733862041813586,1.9496707203798,0
1,0.44472024939023,NA,1.40444962657057,0
0,0.604957193136215,NA,1.66191823617555,1
1,0.548873668303713,-0.340852133355415,1.94222551980056,NA
1,NA,NA,1.24085771711543,NA
1,0.42789882607758,0.326621545678475,1.95411619381048,1
0,0.883428480941802,1.24750375227059,1.15273248311132,1
1,0.612960564205423,-0.069761142845616,1.712254852755,NA
1,NA,NA,1.61796155804768,1
1,0.137247015722096,0.511841105515455,1.10974331945181,NA
0,0.609349228441715,-0.691805105548591,1.19103640923277,NA
1,NA,-0.56972708748784,1.99382989574224,0
1,0.182708324398845,0.299850379163838,1.3055593802128,NA
0,0.612241609487683,0.581645134775089,1.96853944472969,NA
1,0.879105221480131,0.876216318402739,1.50722665525973,NA
1,0.401856850832701,NA,1.80523700383492,NA
1,NA,1.12488602153892,1.45717893587425,1
1,0.552827924955636,NA,1.14046865608543,NA
1,0.876385521376505,-0.294878379093784,1.13969362876378,1
1,0.500787584343925,NA,1.04016763484105,NA
1,0.238198433537036,-2.23912579240211,1.3294183621183,NA
1,0.286290959920734,NA,1.48271655314602,NA
0,0.0768818287178874,NA,1.51367087149993,1
1,NA,1.11430703138883,1.54401040379889,NA
1,NA,NA,1.17478047451004,1
1,NA,0.40543707919908,1.12326187943108,NA
1,0.36471820040606,0.549406982703471,1.25209006760269,NA
0,0.205820460338145,2.14112605306535,1.4919681539759,NA
0,0.476793915266171,-0.0391705089722208,1.20971668022685,NA
1,0.408853407017887,NA,1.62086593965068,NA
0,NA,NA,1.76340865460224,1
1,NA,-0.25050732123114,1.44560324354097,1
1,NA,NA,1.26238568173721,0
1,0.977764274459332,NA,1.82658783788793,0
0,0.489910924108699,-0.306870461690275,1.37534689344466,NA
0,0.229766103904694,-1.10547313518209,1.92949748318642,NA
1,0.053718340350315,0.301545480849177,1.54631777270697,NA
1,0.167376963188872,NA,1.22107814764604,NA
1,0.345264956587926,NA,1.09342055511661,NA
1,0.829267081338912,NA,1.08250090386719,NA
1,0.15379585349001,NA,1.75098668341525,1
1,0.855987287126482,0.103218717854393,1.95446245535277,0
1,0.839654125040397,NA,1.62731206952594,NA
1,0.0261495357844979,NA,1.16067906864919,NA
1,0.337768659926951,NA,1.34385724808089,NA
0,0.784852811833844,NA,1.4520066913683,1
1,0.539499762002379,NA,1.95832338626496,NA
0,0.860175376757979,NA,1.19063400756568,NA
1,NA,NA,1.9980975757353,NA
1,NA,NA,1.15302078635432,NA
1,0.147963368566707,NA,1.93256384530105,0
1,0.312553873984143,NA,1.80677751102485,NA
1,0.270383106311783,NA,1.68410586472601,NA
1,0.817959979176521,-0.690327901170418,1.45708846766502,NA
1,0.783330559497699,-0.163747920958313,1.27530752145685,NA
1,0.18687507440336,NA,1.36708478187211,NA
1,0.42344188853167,1.25232013074931,1.45725634694099,0
1,0.240949521074072,-0.302411306248845,1.19323500944301,0
1,NA,NA,1.06472783745266,NA
1,0.929161576554179,NA,1.94243565690704,1
1,NA,NA,1.72485387604684,NA
0,NA,NA,1.77662037033588,NA
1,0.721347820013762,-1.33620565649023,1.21779119945131,1
1,NA,NA,1.22004927438684,1
1,NA,NA,1.57418531784788,1
1,0.54230115772225,-0.624759533312135,1.6333873772528,NA
1,0.670907956082374,NA,1.91703386721201,NA
1,0.96473226742819,NA,1.13512709131464,NA
1,NA,-1.19515976186741,1.97275302698836,NA
1,0.519766069715843,-1.21930264255332,1.0147445499897,0
1,0.510373380267993,NA,1.05479698628187,1
1,NA,NA,1.43693619011901,NA
1,0.757033094763756,-0.221179287349544,1.01415146654472,NA
1,NA,0.0269855677552944,1.74211289756931,0
1,NA,NA,1.62365544727072,NA
1,0.59355463529937,NA,1.65337875648402,0
1,NA,0.0465970151297913,1.88647942454554,NA
1,0.582968363771215,NA,1.08713770820759,NA
1,NA,1.40257103123239,1.57258205791004,1
1,NA,-1.83160854333785,1.15259407111444,0
1,NA,NA,1.66179341473617,NA
1,NA,NA,1.66713288449682,NA
1,0.627370261354372,-0.341318021284896,1.24526501400396,NA
1,0.794706628890708,0.935223507805935,1.71176266158,0
1,0.524328486062586,NA,1.31260497798212,NA
1,0.525952615309507,1.45231706659335,1.84769020974636,0
1,0.513096592621878,NA,1.6006779698655,NA
1,0.195511099183932,-2.42074684647566,1.00529181980528,NA
1,0.181332675274462,0.239276481734305,1.88846483221278,NA
1,0.357673861319199,-0.648441921910052,1.66360820503905,NA
1,NA,-2.04694400692107,1.57854731101543,NA
1,0.131836688145995,-0.278995591605126,1.86826869100332,NA
1,0.393201113911346,NA,1.98341261595488,NA
1,0.0471164523623884,NA,1.7925895517692,0
1,NA,0.304444455067639,1.00351664610207,0
1,0.414396726060659,0.0902942671274849,1.90247395983897,NA
1,0.277834635926411,NA,1.36312804650515,NA
1,0.917295850114897,NA,1.1144885297399,NA
1,NA,-0.665327924882672,1.5866677169688,NA
1,0.799196528736502,NA,1.70216082734987,NA
0,0.806495904223993,0.808867654931737,1.07214144500904,NA
1,NA,0.153380767199997,1.69460858544335,1
0,0.493447113316506,-0.0723281843735844,1.1425540309865,NA
0,NA,NA,1.62451228266582,0
0,0.270320339361206,NA,1.7625149236992,1
1,NA,-0.991608183880695,1.3199005718343,0
1,0.745546126272529,NA,1.1032564281486,NA
1,NA,NA,1.01650482672267,1
1,0.49913230468519,-0.304719365176592,1.34852643427439,NA
1,NA,NA,1.58825354487635,NA
1,0.392610730370507,-0.0474047494734081,1.27169628068805,0
1,0.597488014958799,0.785948452305747,1.00356600107625,NA
1,NA,NA,1.79399775993079,NA
1,NA,0.445536156708486,1.53047992615029,0
1,0.00300964270718396,NA,1.74147656187415,1
1,0.547051765490323,0.160831012170581,1.78520664875396,1
1,0.161096199415624,NA,1.13550164946355,1
1,NA,-0.754789642113787,1.60842108470388,NA
1,0.0159026724286377,NA,1.38618219923228,NA
1,0.748726320685819,NA,1.18102156301029,NA
1,NA,-1.37190290904663,1.29827371193096,NA
1,NA,-0.713660732863916,1.49301297916099,NA
1,0.252208895049989,-0.445000938182437,1.5017428107094,NA
0,0.362966908141971,NA,1.29216050729156,NA
1,0.725858760531992,-0.307681091307658,1.61438425490633,NA
0,0.360195415560156,0.685823435034412,1.56184117635712,NA
1,NA,NA,1.9391511157155,NA
1,0.366442787228152,0.813395812864588,1.79394457768649,0
1,NA,NA,1.37742413277738,1
1,0.271914866752923,NA,1.28507625684142,0
0,0.732460639206693,NA,1.4479081411846,NA
1,0.623461705166847,NA,1.8373701449018,NA
0,0.597663608146831,-0.291474600416704,1.64765170379542,NA
0,0.0768876143265516,NA,1.29225177643821,0
1,NA,NA,1.99570395238698,0
1,0.256704158848152,NA,1.02617671852931,NA
1,0.173288520658389,NA,1.0797740900889,NA
0,0.75923338229768,NA,1.45715633407235,1
1,NA,0.193260978857809,1.26208258536644,NA
1,0.793755809776485,-0.558384796851164,1.76001707790419,0
1,NA,1.24670003674232,1.90235623461194,NA
1,0.985563636058941,1.33557451739839,1.55464416602626,1
1,NA,0.66543511933439,1.32265869993716,NA
1,0.859925913624465,NA,1.56991754565388,NA
1,0.0903679190669209,-0.83470021346663,1.60365556715988,0
1,0.175015843939036,NA,1.09548328234814,1
1,NA,0.913806884981266,1.13429332873784,NA
0,0.517617306439206,NA,1.68806627416052,NA
1,0.660509455949068,NA,1.37526912032627,1
0,0.759948638733476,-0.0540780467574103,1.37328482442535,NA
1,NA,-1.57188098670844,1.35471141594462,NA
1,NA,-1.95080659286489,1.90396840381436,NA
1,0.441445555072278,NA,1.38316934742033,NA
1,0.353160930564627,-0.0741938585181291,1.61049113702029,0
1,0.626854209927842,1.30185282784212,1.72048786724918,NA
1,0.292137796059251,1.78757011895559,1.75871683680452,0
1,0.480849316343665,NA,1.28994403732941,1
